SNUMBER	STNAME	AREAL_NOR	AREAL_UTM3	GRAD_1085	GRAD_FELT	GRAD_ELV	HEIGHT_MIN	HEIGHT_10	HEIGHT_20	HEIGHT_30	HEIGHT_40	HEIGHT_50	HEIGHT_60	HEIGHT_70	HEIGHT_80	HEIGHT_90	HEIGHT_MAX	FELT_LE_KM	ELV_LE_KM	JORDBRUKPR	MYRPRO	EFF_MYR	EFF_SJO	SKOGPRO	BREPRO	SJOPRO	SNAUFJPRO	URBANPRO
006200016000	Kvitno	41.620	41.620	58.75	26.55	70.04	460	697	771	822	861	898	941	981	1048	1135	1406	9.85	11.97	0.07	3.38	0.00	0.09	27.92	0.00	1.00	66.40	0.00
001900005000	Nesvatn	221.770	221.770	7.67	21.77	12.53	510	541	621	662	698	717	742	770	805	862	1003	24.44	35.12	0.09	5.62	0.00	8.66	54.97	0.00	17.83	17.64	0.00
012500001000	Hokklingen	160.665	160.660	10.01	19.04	11.39	86	99	142	190	237	285	320	354	399	453	617	18.12	28.94	7.27	12.69	0.00	7.86	63.80	0.00	11.10	0.00	0.03
004700002000	Stølselv	27.260	27.260	69.93	50.31	73.42	76	491	491	764	818	873	924	979	1032	1095	1408	8.62	11.55	0.00	0.11	0.00	0.54	21.36	0.00	7.00	64.74	0.00
001200296000	Sporpind	15217.370	15217.370	-999.00	18.72	-999.00	34	256	423	562	707	834	920	999	1096	1282	1930	181.15	-999.00	3.67	7.87	0.00	0.99	52.49	0.27	7.20	22.19	0.26
008600026000	Isavatn	3.719	3.720	-999.00	53.45	-999.00	970	978	992	1063	1168	1299	1384	1421	1450	1515	1664	2.75	-999.00	0.00	0.00	0.00	15.21	0.00	33.60	15.32	51.08	0.00
011100008000	Nerdal	100.300	100.300	39.29	55.59	47.46	258	564	757	877	969	1050	1119	1216	1343	1474	1834	15.64	18.49	0.01	2.00	0.00	0.70	10.81	3.09	3.54	78.53	0.00
031200001000	Rotna Bru	180.738	180.740	-999.00	0.00	-999.00	239	270	293	318	340	364	389	412	448	495	582	28.03	-999.00	0.39	7.19	0.00	0.64	89.43	0.00	2.08	0.00	0.15
001200161000	Ørteren	76.060	76.060	-999.00	10.02	-999.00	1146	1146	1160	1181	1195	1203	1215	1229	1245	1268	1380	12.84	-999.00	0.00	1.91	0.00	14.13	0.00	0.00	22.09	75.99	0.00
004200005000	Rullestadvatn	104.840	104.840	61.39	40.35	60.52	97	428	555	680	770	842	842	987	1045	1115	1402	10.17	15.57	0.34	0.43	0.00	0.82	19.40	0.00	3.31	62.58	0.00
022900002000	Nedre Friarfjordvatn	128.220	128.220	7.66	0.00	11.33	18	177	207	207	229	253	277	305	336	374	509	18.85	34.99	0.00	1.02	0.00	8.59	7.38	0.00	22.10	52.72	0.00
016100012000	Storholmen	131.440	131.440	23.77	39.33	33.17	129	370	555	727	835	919	987	1046	1116	1208	1626	19.63	21.25	0.65	0.09	0.00	0.03	21.77	14.74	0.97	58.96	0.00
007600029000	Styggevatn	61.200	61.200	6.54	23.05	5.53	1197	1200	1262	1277	1346	1419	1482	1534	1579	1655	1790	11.94	12.85	0.00	0.00	0.00	15.62	0.00	35.87	20.51	43.63	0.00
012800004000	Lustavatn	68.740	68.740	10.03	16.77	16.02	275	275	301	341	392	418	433	457	500	559	714	16.88	20.48	0.03	13.11	0.00	10.42	58.15	0.00	12.74	11.30	0.00
006300006000	Grøndalsvatn	32.090	32.090	14.36	29.27	23.78	777	821	879	921	964	1006	1050	1094	1133	1178	1364	7.80	10.68	0.00	1.87	0.00	1.14	0.00	0.00	7.35	90.74	0.00
001900034000	Haukerhølen	1085.120	1085.120	5.88	25.17	8.66	239	257	398	512	607	680	744	792	847	983	1520	75.38	116.85	0.82	2.44	0.00	8.03	60.26	0.00	14.68	17.48	0.06
006100002000	Bergsvatn	128.760	128.760	11.09	28.59	24.18	480	588	625	674	728	779	824	867	914	973	1194	14.19	24.28	0.35	0.85	0.00	5.04	14.94	0.00	11.44	71.89	0.01
003600030000	Lauvastølsvatn	34.580	34.580	79.17	36.56	70.69	605	672	778	876	949	1022	1100	1165	1214	1273	1421	7.22	9.90	0.12	0.78	0.00	2.68	16.54	0.00	5.38	75.62	0.00
000200129000	Dølplass	2014.270	2014.270	186.47	0.00	190.27	529	838	929	987	1041	1099	1157	1220	1289	1386	1851	67.62	1.23	1.61	6.13	0.00	0.08	25.12	0.01	1.48	55.98	0.07
012700007000	Ådalsvollen	100.589	131.400	8.28	12.42	10.47	308	437	482	503	525	546	565	589	611	648	766	16.04	25.60	0.15	26.52	0.00	2.38	30.61	0.00	6.67	22.03	0.01
002700031000	Storrsheivatn	43.190	43.190	-999.00	23.81	-999.00	201	241	256	274	295	313	334	358	385	421	560	12.95	-999.00	4.51	2.32	0.00	4.21	20.77	0.00	10.88	58.86	0.00
002700022000	Botnavatn	8.260	8.260	-999.00	33.90	-999.00	315	315	321	363	408	469	531	569	596	652	727	3.46	-999.00	0.00	0.24	0.00	17.88	20.70	0.00	19.85	47.70	0.00
001900080000	Stigvassåi	14.490	14.490	11.90	21.83	31.50	148	187	208	225	241	263	283	304	325	356	429	6.00	7.11	1.22	4.37	0.00	0.24	91.40	0.00	1.79	0.00	0.00
006000002000	Storevatn	57.990	57.990	28.98	26.03	35.81	152	153	162	196	255	323	379	430	512	607	810	10.45	12.33	0.84	2.22	0.00	12.79	54.15	0.00	15.14	22.95	0.00
000200627000	Kongsvinger kraftverk -Siva	18847.798	19269.310	1.46	12.56	1.63	142	296	413	535	660	743	817	893	981	1114	2170	299.91	440.02	3.08	10.12	0.00	0.06	55.99	0.00	2.75	21.55	0.17
003700008000	Buer	18.700	18.700	106.43	41.99	87.70	475	684	781	833	894	947	1009	1056	1091	1140	1265	5.29	6.98	0.00	0.21	0.00	0.47	0.96	0.00	4.22	94.60	0.00
001600010000	Omnefoss	807.710	807.710	19.16	27.98	22.82	61	414	612	718	796	852	909	965	1029	1135	1870	40.53	57.95	1.64	4.90	0.00	0.21	60.19	0.00	6.06	18.79	0.01
007300019000	Erdal Ø.	39.050	39.050	31.79	19.55	32.36	945	1114	1186	1220	1251	1289	1321	1353	1393	1509	1730	8.56	13.50	0.00	0.00	0.00	0.70	0.56	7.27	4.58	87.50	0.00
016700013000	Varrevæjekjav'ri	14.750	14.750	51.74	30.21	79.80	599	599	611	640	674	714	776	843	900	1016	1266	4.83	7.12	0.00	0.00	0.00	15.57	0.00	0.00	17.37	82.63	0.00
003000002000	Byrkjedal Bru	94.750	94.750	16.83	40.82	25.35	205	485	653	718	768	808	841	873	915	962	962	27.61	32.07	0.39	0.17	0.00	0.36	2.87	0.00	6.59	80.46	0.00
012800001000	Snåsavatn	1434.240	1434.240	3.70	16.43	6.27	22	33	105	183	248	312	370	423	491	596	937	74.09	99.13	4.48	11.64	0.00	8.54	49.38	0.00	12.02	18.30	0.07
012200004000	Samsjø	74.420	74.420	-999.00	0.00	-999.00	487	487	513	544	576	605	637	672	710	772	940	11.89	-999.00	0.00	14.29	0.00	13.53	11.39	0.00	14.76	38.39	0.00
023600005000	Risfjord	82.610	82.610	8.98	0.00	15.30	14	130	180	218	251	280	316	349	375	402	472	19.16	23.77	0.00	0.96	0.00	0.03	0.67	0.00	1.17	95.78	0.00
003700016000	Helgedalsvatn	11.470	11.470	83.09	42.20	66.49	811	834	899	963	1019	1079	1137	1182	1222	1297	1439	6.04	6.24	0.00	0.17	0.00	7.32	0.00	0.00	9.76	90.06	0.00
005000012000	Sysenvatn	210.170	210.170	16.90	17.89	14.12	940	1035	1119	1157	1185	1221	1260	1308	1381	1525	1853	19.16	33.54	0.00	0.79	0.00	5.57	0.28	10.24	11.41	76.92	0.00
003700018000	Førstavatn	74.900	74.900	20.58	28.28	18.64	570	811	924	1020	1063	1109	1150	1185	1234	1286	1560	18.02	31.68	0.00	0.01	0.00	8.62	1.70	0.00	16.22	81.78	0.00
031100015000	Hundsjø	9.591	9.590	-999.00	0.00	-999.00	820	821	826	837	864	894	921	942	958	977	1085	5.77	-999.00	0.00	19.77	0.00	6.89	19.57	0.00	7.25	53.00	0.00
012400031000	Torsbjørka mvf.	68.080	68.080	-999.00	12.69	-999.00	418	613	657	673	696	714	741	769	793	825	1097	10.81	-999.00	0.00	25.87	0.00	0.40	22.80	0.00	3.80	47.11	0.00
006200002000	Godfoss	18.450	18.450	62.57	27.55	86.97	667	840	939	1001	1049	1083	1112	1147	1195	1266	1435	5.51	6.97	0.00	0.54	0.00	0.44	9.86	0.00	2.17	83.58	0.00
022300002000	Lombola	877.140	877.140	4.79	10.29	6.79	58	317	363	387	411	435	463	502	549	623	1136	51.09	79.57	0.00	3.86	0.00	0.12	10.02	0.00	4.00	77.38	0.00
001500026000	Hanavatn	49.140	49.140	46.53	21.89	40.61	653	762	802	834	882	939	976	1021	1067	1117	1263	8.35	12.09	0.00	5.70	0.00	2.11	34.87	0.00	6.62	41.18	0.00
015100020000	Fosstun	588.830	588.830	5.15	0.00	5.17	92	251	311	362	415	483	565	648	742	864	1288	44.33	49.76	0.20	4.75	0.00	1.10	38.44	0.58	8.12	38.23	0.03
012100041000	Ya M.V.	138.135	138.130	-999.00	12.70	-999.00	877	919	957	986	1012	1029	1047	1071	1099	1132	1240	14.54	-999.00	0.00	18.61	0.00	0.02	0.30	0.00	1.23	71.93	0.00
000200630000	Kaldfjord-Øyvatn ndf.	572.030	572.030	1.43	21.10	5.59	1017	1032	1058	1088	1165	1247	1324	1386	1468	1601	2329	59.83	73.13	0.00	4.85	0.00	11.22	2.30	0.00	18.90	68.19	0.00
003000007000	Byrkjedal	92.330	92.330	17.04	40.42	24.86	251	511	664	726	775	812	845	876	918	964	1130	26.28	30.70	0.37	0.17	0.00	0.38	2.86	0.00	6.73	81.47	0.00
000200125000	Mørkfoss	40020.480	40441.590	1.22	13.89	1.40	90	229	355	483	625	754	864	968	1104	1339	2463	362.56	545.96	5.63	7.64	0.00	0.59	48.96	0.83	4.22	26.34	0.43
001900067000	Dalanfoss	113.760	113.760	15.49	25.75	23.66	356	512	561	633	676	719	766	801	838	877	1002	15.01	23.42	0.12	2.35	0.00	7.04	61.05	0.00	15.22	17.50	0.00
000200279000	Kråkfoss	432.350	432.350	8.24	15.52	9.30	105	180	204	313	388	445	494	533	567	622	803	40.82	67.41	11.20	4.89	0.00	0.41	75.75	0.00	4.05	0.04	1.03
000200618000	Skreia	276.390	276.390	13.06	4.08	11.70	180	261	325	370	402	431	471	521	581	640	840	22.63	40.39	31.75	7.62	0.00	0.02	54.99	0.00	1.40	0.04	0.91
017300013000	Kjørrisvatn	9.150	9.150	53.47	0.00	69.17	865	877	889	909	945	978	1027	1050	1095	1140	1361	3.58	3.52	0.00	0.00	0.00	19.59	0.00	0.23	23.17	76.71	0.00
001200140000	Olevatn	101.530	101.530	-999.00	23.88	-999.00	1000	1023	1092	1167	1230	1284	1347	1399	1446	1509	1643	14.78	-999.00	0.00	2.96	0.00	6.53	1.75	0.00	11.85	83.22	0.00
002600019000	Tonstad	1141.970	1141.970	10.07	29.11	10.53	55	598	690	751	803	850	899	940	1009	1102	1421	73.43	94.61	0.49	0.86	0.00	0.92	11.68	0.00	11.40	72.20	0.00
012200016000	Gaua	80.420	80.420	27.57	0.00	40.19	84	298	366	402	425	450	479	515	568	632	968	14.35	17.45	0.82	11.82	0.00	0.01	75.46	0.00	1.07	8.91	0.01
002100070000	Skisland ndf.	3469.260	3469.260	0.00	25.23	4.39	11	294	455	602	719	815	914	1035	1119	1208	1535	155.17	225.99	0.79	4.56	0.00	1.33	46.09	0.00	9.55	35.82	0.10
000200113000	Aursunden	785.575	848.950	2.50	11.20	2.87	688	711	754	781	810	843	875	906	958	1057	1572	40.92	61.25	1.19	9.61	0.00	6.02	31.63	0.00	12.60	36.32	0.02
001600024000	Mårvatn	273.080	273.080	7.17	13.14	7.85	1120	1134	1170	1201	1231	1254	1291	1322	1343	1369	1471	24.06	37.75	0.00	4.53	0.00	7.93	0.00	0.00	14.86	80.54	0.00
001200076000	Vangsmjøsa ndf.	485.000	485.000	-999.00	27.08	-999.00	466	631	880	1021	1155	1218	1280	1334	1399	1489	1774	34.18	-999.00	1.86	1.49	0.00	4.29	19.84	0.00	10.48	64.40	0.02
008700002000	Eidsfoss	614.330	614.330	-999.00	46.04	-999.00	14	213	380	567	730	869	998	1124	1279	1483	1823	37.21	-999.00	3.87	1.28	0.00	3.63	23.11	12.68	5.49	46.06	0.10
005000009000	Fisketjønn	54.460	54.460	47.57	14.15	44.35	1055	1150	1173	1183	1198	1220	1239	1257	1272	1297	1443	10.30	3.00	0.00	1.36	0.00	1.05	0.00	0.00	7.66	90.75	0.00
002300001000	Sundsvatn	11.450	11.450	10.24	25.38	11.52	327	332	337	351	367	384	397	412	429	455	549	6.33	7.55	0.00	0.00	0.00	16.34	69.87	0.00	8.73	0.00	0.00
005100007000	Røykjafoss	129.720	129.720	24.47	25.31	45.39	164	1064	1145	1163	1192	1212	1239	1266	1297	1337	1578	18.02	29.87	0.00	0.00	0.00	0.49	0.72	1.91	12.91	83.41	0.03
002800011000	Lye 2	1.670	1.670	71.12	18.60	63.61	94	111	133	158	190	204	204	229	238	247	273	2.00	2.22	1.20	1.20	0.00	0.00	1.20	0.00	0.60	70.06	25.75
000200391000	Årnes	37921.153	38342.700	12.10	13.86	8.71	90	264	395	525	670	784	885	987	1123	1355	2463	311.63	1.87	4.81	7.92	0.00	0.45	48.18	0.88	4.10	27.78	0.31
001200221000	Grafoss kr.st.	5258.220	5258.220	-999.00	21.37	-999.00	39	417	693	842	937	1007	1087	1169	1282	1458	1930	165.18	-999.00	2.01	6.65	0.00	1.00	41.33	0.76	6.25	38.60	0.18
000200612000	Søre Osa	1176.973	1176.860	4.27	10.31	4.04	436	476	517	552	589	623	670	714	770	843	1201	54.64	74.82	0.84	16.98	0.00	3.73	64.68	0.00	4.53	8.08	0.01
015600024000	Bogvatn	36.210	36.210	24.24	0.00	76.83	660	665	735	814	904	985	1036	1091	1156	1223	1556	8.96	8.47	0.00	0.00	0.00	8.88	0.00	19.97	9.39	70.64	0.00
000200317000	Hurdalssjøen	583.660	583.660	5.46	10.92	6.49	176	195	266	365	431	480	521	565	607	656	840	37.64	51.89	2.88	4.76	0.00	5.75	81.50	0.00	9.19	0.03	0.32
019600035000	Malangsfoss	3005.630	3110.650	7.48	0.00	5.69	23	215	397	547	647	713	782	859	950	1084	1714	80.70	109.47	0.67	2.06	0.00	0.24	24.31	0.73	3.78	64.17	0.02
015100017000	Fiplingvatn	264.680	264.680	1.22	0.00	12.80	355	369	435	533	641	748	843	919	1021	1159	1665	23.54	29.53	0.30	3.37	0.00	5.27	23.13	0.77	10.02	55.34	0.01
001200043000	Eidshaugfoss ndf.	761.510	761.510	-999.00	15.72	-999.00	220	614	734	812	867	906	937	972	1008	1053	1681	63.04	-999.00	2.13	14.27	0.00	0.17	55.27	0.00	3.98	10.31	0.01
001200018000	Kværnberg	8625.260	8625.260	-999.00	17.29	-999.00	68	311	439	550	666	787	865	936	1010	1134	1907	168.37	-999.00	4.10	9.43	0.00	1.05	56.47	0.00	6.92	15.21	0.25
001200110000	Ølsjø	792.440	792.440	-999.00	17.26	-999.00	749	837	868	896	940	982	1027	1097	1244	1477	1907	52.81	-999.00	1.73	16.41	0.00	2.84	24.80	0.04	8.19	32.87	0.01
000300012000	Kure	303.570	303.570	30.09	0.00	60.15	32	90	109	121	137	152	168	184	201	226	347	36.91	0.31	19.98	1.17	0.00	0.55	71.72	0.00	2.35	0.00	1.42
004600016000	Juklavatn	16.150	16.150	0.00	23.48	34.40	1059	1060	1060	1098	1151	1205	1272	1358	1469	1581	1643	6.93	4.33	0.00	0.00	0.00	23.25	0.00	36.90	23.98	39.06	0.00
007900004000	Stølsvatn	24.300	24.300	-999.00	44.27	-999.00	769	887	945	997	1038	1083	1134	1181	1234	1309	1452	5.93	-999.00	0.00	0.04	0.00	4.69	0.00	0.00	11.03	88.93	0.00
019600020000	Innsetvatn	1275.500	1389.810	1.63	0.00	5.98	299	494	540	600	661	736	824	894	978	1104	1656	66.10	104.93	0.01	3.99	0.00	6.22	15.02	0.43	11.14	64.86	0.00
001600103000	Sagafoss	65.380	65.380	25.76	30.06	38.95	129	440	506	560	619	654	700	770	821	918	1124	14.49	21.59	3.77	2.53	0.00	0.52	79.42	0.00	4.23	5.13	0.00
002600005000	Dorgefoss	808.530	808.530	6.61	27.02	9.28	463	685	764	824	877	906	948	998	1058	1139	1420	51.64	74.85	0.27	0.79	0.00	1.81	8.17	0.00	12.97	75.23	0.02
031300008000	Holmen Bru	275.905	374.300	-999.00	0.00	-999.00	167	203	238	270	288	307	326	347	368	401	525	22.10	-999.00	0.85	4.96	0.00	0.00	82.72	0.00	8.31	0.00	0.04
019600008000	Setermoen	1931.060	2050.160	4.55	0.00	6.30	60	449	505	570	646	723	816	894	987	1121	1656	89.16	137.42	0.32	3.24	0.00	2.86	19.34	0.75	7.82	64.23	0.04
007600005000	Nigardsjøen	65.291	65.290	-999.00	28.40	-999.00	285	810	1172	1388	1474	1546	1605	1661	1703	1771	1946	11.08	-999.00	0.00	0.00	0.00	0.77	1.27	74.90	0.81	18.92	0.00
000200402000	Hornsjø	31.270	31.270	13.48	8.79	12.11	841	845	866	884	902	916	941	965	993	1010	1069	10.92	14.53	0.48	28.08	0.00	10.82	37.96	0.00	13.53	1.82	0.00
010400011000	Slenes	1098.910	1098.910	14.81	32.10	17.90	18	787	915	1051	1153	1224	1288	1358	1437	1566	1961	62.69	89.52	0.32	0.39	0.00	3.67	5.97	1.41	8.62	77.14	0.01
001200010000	Viul Bru	3712.950	3712.950	-999.00	14.85	-999.00	97	253	389	465	541	630	749	849	939	1024	1681	139.50	-999.00	5.29	10.87	0.00	3.83	61.93	0.00	7.20	6.97	0.31
012200020000	Holtsjøen	36.500	36.500	-999.00	0.00	-999.00	544	544	544	552	566	581	603	633	664	713	885	7.27	-999.00	0.00	14.00	0.00	20.43	8.89	0.00	22.75	18.57	0.00
011700004000	Valen (Laksvatnet)	39.279	39.280	5.70	14.18	9.02	8	40	56	63	71	77	81	88	97	119	299	10.69	14.97	0.00	27.68	0.00	4.76	35.23	0.00	10.07	0.00	0.00
000200135000	Tysla	231.100	231.100	7.40	21.70	15.26	279	413	499	606	691	745	793	852	900	949	1651	33.59	43.35	2.94	3.77	0.00	0.01	66.15	0.00	0.70	21.71	0.01
023400006000	Vækkava	2085.800	2085.800	-999.00	0.00	-999.00	176	348	376	390	399	413	426	440	457	484	1020	50.97	-999.00	0.00	10.68	0.00	0.86	31.87	0.00	10.52	37.37	0.00
031100013000	Sandkilfossen	4301.199	5431.810	-999.00	0.00	-999.00	234	481	601	662	700	750	787	833	890	973	1748	169.57	-999.00	0.74	10.46	0.00	1.64	43.51	0.00	6.91	19.71	0.05
023100002000	Mehamn	56.560	56.560	16.34	0.00	15.27	20	131	175	196	212	225	243	258	270	284	351	14.87	18.84	0.00	5.16	0.00	0.25	0.00	0.00	6.59	85.91	0.00
009900008000	Viavatn	40.480	40.480	12.98	29.79	24.71	1000	1010	1045	1111	1127	1177	1254	1361	1438	1503	1740	8.67	12.84	0.00	0.27	0.00	9.70	0.00	3.67	18.60	77.41	0.00
023400002000	Jiesjokka	460.530	460.530	-999.00	0.00	-999.00	380	390	391	401	413	425	437	451	474	514	1020	31.19	-999.00	0.00	4.86	0.00	14.65	3.92	0.00	22.69	53.14	0.00
015100013000	Glugvatn	60.650	60.650	14.52	0.00	16.35	395	486	502	534	550	570	594	627	660	699	817	8.80	17.07	0.00	13.70	0.00	4.71	34.38	0.00	7.95	33.30	0.00
007000003000	Refsdal ovenfor	33.460	33.460	60.06	33.78	63.05	344	894	1060	1061	1096	1131	1167	1209	1258	1329	1555	11.78	12.41	0.00	0.57	0.00	8.22	5.05	0.24	12.91	80.01	0.00
010400022000	Midtre Mardalsvatn	13.680	13.680	55.66	32.16	47.76	880	914	932	980	1053	1132	1188	1233	1278	1352	1575	5.92	6.81	0.00	0.00	0.00	4.15	0.00	9.50	10.23	80.26	0.00
000200275000	Liavatn	211.260	211.260	19.24	31.49	30.50	733	905	1060	1215	1323	1397	1460	1515	1576	1688	2080	20.18	28.09	0.07	0.30	0.00	1.33	10.64	14.24	5.00	68.33	0.00
000200418000	Bjørnåsbrua	402.920	402.920	7.95	8.76	10.31	619	725	795	836	872	903	929	957	987	1028	1191	40.41	46.31	0.26	29.29	0.00	0.05	42.18	0.00	2.32	15.66	0.00
016800003000	Lakså Bru	26.670	26.670	10.94	46.38	21.92	19	35	79	100	149	217	286	373	473	577	926	7.67	8.41	0.00	3.90	0.00	7.43	42.63	0.00	10.12	24.22	0.00
000200287000	Rotua	55.880	55.880	19.40	17.12	22.77	199	316	358	399	436	470	491	509	526	549	649	10.34	14.90	0.09	4.60	0.00	0.89	90.15	0.00	4.73	0.00	0.00
005000010000	Isdøla	56.620	56.620	37.83	22.62	48.82	702	859	965	1059	1084	1116	1151	1230	1305	1558	1824	10.86	15.61	0.71	6.00	0.00	1.81	7.84	7.35	5.74	71.97	0.14
021200018000	Ladnetjavre	5742.070	5818.900	1.27	14.76	1.45	0	369	389	412	433	449	470	493	523	591	1085	107.29	172.47	0.06	16.85	0.00	0.32	35.77	0.00	7.14	30.89	0.02
002600010000	Liland	72.900	72.900	25.18	27.97	26.44	305	604	716	751	787	811	825	842	860	892	983	17.76	23.01	0.06	0.32	0.00	2.58	8.09	0.00	11.30	78.77	0.00
003500002000	Hauge Bru	393.880	393.880	24.21	30.25	21.26	23	605	732	852	995	1055	1099	1148	1180	1229	1597	39.18	56.10	0.10	0.58	0.00	0.78	10.12	0.00	17.66	70.28	0.08
001900127000	Rygene total	3946.360	3946.360	3.75	23.97	5.64	31	191	252	322	433	547	639	715	783	876	1520	131.07	215.00	0.96	4.28	0.00	1.30	68.26	0.00	11.08	11.35	0.08
002100045000	Steinsfoss	3591.000	3591.000	3.38	25.12	5.50	41	269	409	571	696	798	897	1023	1113	1204	1530	160.91	223.88	0.85	4.63	0.00	1.42	47.38	0.00	9.38	34.62	0.10
001600058000	Ranneberg/Rørås	10392.410	10392.410	5.53	24.56	5.59	7	231	445	648	794	919	1031	1140	1225	1319	1870	137.97	257.92	1.82	3.52	0.00	1.33	45.76	0.05	9.16	36.27	0.18
024200001000	Fuglevatn	39.970	39.970	13.28	22.88	11.81	186	205	238	258	273	288	304	321	338	360	409	12.88	15.16	0.00	0.05	0.00	7.28	2.43	0.00	13.91	81.79	0.00
017100012000	Kjerringvatn	1.780	1.780	10.41	20.83	11.71	574	574	574	579	587	594	603	617	632	683	801	1.66	1.41	0.00	0.00	0.00	0.02	0.00	0.00	27.53	72.47	0.00
013200005000	Storvatn-Svartelva ndf.	148.347	148.350	-999.00	19.86	-999.00	129	132	158	195	234	258	299	344	376	413	598	17.40	-999.00	2.52	13.93	0.00	10.71	53.60	0.00	13.56	9.15	0.00
005100002000	Austdalsvatn øvre	81.890	81.890	15.82	21.08	23.60	1040	1116	1162	1191	1215	1242	1268	1292	1320	1353	1578	13.01	20.48	0.00	0.00	0.00	0.65	0.00	2.33	9.87	87.72	0.00
002700016000	Bjordal	123.810	123.810	-999.00	37.51	-999.00	212	519	603	650	688	719	743	769	798	829	965	16.51	-999.00	0.06	1.34	0.00	0.31	9.09	0.00	9.04	73.05	0.00
016100010000	Vegdalen	17.220	17.220	18.56	27.21	42.73	575	711	749	818	879	949	1001	1046	1085	1132	1262	4.84	6.11	0.00	0.00	0.00	1.14	0.00	31.13	3.08	65.56	0.00
001600110000	Venemo	228.430	228.430	14.79	25.41	14.60	703	891	961	1054	1144	1211	1258	1307	1371	1467	1720	36.65	51.39	0.04	1.99	0.00	3.63	19.50	0.46	11.19	65.21	0.01
004600013000	Mysevatn	32.490	32.490	79.47	26.14	83.90	849	1044	1155	1233	1301	1353	1407	1467	1512	1558	1653	7.45	4.75	0.00	0.00	0.00	3.16	0.00	53.49	4.37	42.17	0.00
007200004000	Reppavatn	15.060	15.060	54.51	18.38	49.83	1307	1424	1465	1477	1489	1508	1549	1586	1619	1640	1718	6.65	6.22	0.00	0.00	0.00	6.84	0.00	17.20	12.88	69.92	0.00
016300002000	Russånes	1038.545	1153.650	14.77	0.00	16.98	42	452	586	665	727	801	908	999	1084	1193	1741	42.69	55.42	0.23	1.37	0.00	0.02	19.65	0.61	2.00	67.24	0.02
002500021000	Roskrepfjord	271.490	271.490	7.67	21.83	12.99	915	932	978	1020	1042	1075	1109	1146	1193	1263	1431	22.43	35.11	0.00	0.51	0.00	11.91	0.04	0.00	21.30	77.45	0.00
008300010000	Espelandsvatn	20.480	20.480	12.88	25.20	24.44	201	253	284	333	358	404	444	491	536	599	811	6.15	8.28	4.98	7.28	0.00	3.96	44.14	0.00	8.79	24.46	0.00
007300004000	Sælthun	789.960	789.960	21.80	28.56	21.95	188	956	1135	1228	1287	1335	1378	1424	1479	1563	1917	32.38	59.13	0.36	0.72	0.00	0.22	10.85	0.26	6.71	78.23	0.01
003600013000	Grimsvatn	34.540	34.540	24.57	39.06	51.59	563	663	708	747	784	833	900	995	1065	1194	1535	7.63	8.19	0.00	0.69	0.00	1.29	5.56	0.00	3.16	87.61	0.00
022400001000	Skoganvarre	942.310	942.310	6.78	0.00	9.36	69	221	273	300	319	345	382	433	483	554	1043	31.62	67.69	0.01	6.47	0.00	0.98	41.75	0.00	6.13	40.76	0.00
023400003000	Jiesjavrre	419.260	419.260	-999.00	0.00	-999.00	388	390	394	404	417	430	440	456	479	519	1020	25.70	-999.00	0.00	4.54	0.00	16.68	2.90	0.00	23.23	56.06	0.00
005500012000	Grøndalsvatn	111.070	111.070	34.75	34.36	30.57	197	472	619	687	749	797	833	868	913	998	1331	14.30	20.90	0.05	0.31	0.00	2.81	10.48	0.00	9.28	70.48	0.02
008700001000	Breimsvatn	586.820	586.820	6.72	46.43	26.75	61	220	388	583	749	887	1017	1144	1293	1493	1823	35.10	47.44	3.91	1.14	0.00	3.98	21.65	13.27	5.65	46.70	0.09
001900038000	Nelaug ndf.	3464.590	3464.590	4.09	24.19	6.11	134	246	318	416	517	607	677	741	802	891	1520	111.51	183.84	0.70	4.25	0.00	1.64	66.35	0.00	11.44	12.93	0.06
004700004000	Dravladalsvatn	28.060	28.060	41.27	34.74	54.53	944	1050	1123	1185	1246	1312	1352	1387	1433	1535	1643	5.18	6.78	0.00	0.07	0.00	6.10	0.00	23.34	12.40	64.18	0.00
021200047000	Alta Dam	5863.680	5940.510	1.22	14.98	1.67	0	369	389	413	434	450	470	493	522	588	1085	123.30	191.22	0.06	16.58	0.00	0.42	35.61	0.00	7.22	31.26	0.01
001900058000	Bordsjø	166.840	166.840	18.49	30.45	19.68	753	771	805	834	889	1000	1103	1175	1244	1325	1520	20.26	25.35	0.11	2.24	0.00	6.29	33.85	0.00	12.63	47.61	0.00
004900009000	Langevatn	31.510	31.510	44.00	19.02	42.81	1177	1190	1190	1245	1284	1330	1366	1385	1418	1461	1617	5.91	7.54	0.00	0.00	0.00	20.42	0.00	0.00	25.45	74.55	0.00
000200143000	Lårgård Bru	1836.840	1836.840	-999.00	7.60	-999.00	300	673	898	1026	1108	1186	1263	1339	1430	1545	2207	74.21	-999.00	3.21	2.05	0.00	0.02	21.65	0.36	1.44	67.51	0.10
002100021000	Hoslemo	827.490	827.490	6.06	22.50	14.13	681	858	942	1017	1066	1105	1148	1182	1221	1274	1530	30.06	41.79	0.22	3.98	0.00	1.34	18.00	0.00	12.66	63.69	0.06
006200038000	Torfinnstjern	53.670	53.670	32.67	21.36	36.05	686	893	923	996	1055	1099	1138	1174	1212	1257	1346	10.09	14.49	0.00	0.13	0.00	11.16	0.86	4.06	17.53	77.38	0.00
